_id,comment
112,"我问个问题，奶枣那么好吃吗？我自己手工做这些小零食，也是售卖，我就想不明白，明明雪花酥更好吃，那么多坚果<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>"
113,"枣庄产枣石锤了…让本来就土气的名字雪上加霜，有赶超“驻马店”“铁岭”之势。<span class=""url-icon""><img alt=[黑线] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_heixian-1bcf71bba6.png"" style=""width:1em; height:1em;"" /></span>"
114,为枣庄反应速度点赞！
115,伊拉克枣（又叫椰枣，蜜枣）可以吃嘛？
116,亲戚的小孩吃了很多，她说了句会不会死
117,干干干
118,等地市是哪些呢？
119,"<span class=""url-icon""><img alt=[喵喵] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_miao-c1b3d563bd.png"" style=""width:1em; height:1em;"" /></span>"
120,脆枣算吗？
121,不必恐慌，吃过的人员检测都是阴性
122,人没事就好
123,可有意思了 哪些地方说清楚啊！
124,哪家店铺啊啊啊啊啊啊啊，也不曝光
125,"【<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%9E%A3%E5%BA%84%E9%80%9A%E6%8A%A5%E6%B6%89%E7%96%AB%E5%A5%B6%E6%9E%A3%E5%A4%84%E7%BD%AE%E6%83%85%E5%86%B5%23&extparam=%23%E6%9E%A3%E5%BA%84%E9%80%9A%E6%8A%A5%E6%B6%89%E7%96%AB%E5%A5%B6%E6%9E%A3%E5%A4%84%E7%BD%AE%E6%83%85%E5%86%B5%23"" data-hide=""""><span class=""surl-text"">#枣庄通报涉疫奶枣处置情况#</span></a>：<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%B6%89%E7%96%AB%E5%A5%B6%E6%9E%A3%E4%BC%81%E4%B8%9A%E5%AF%86%E6%8E%A5%E6%AC%A1%E5%AF%86%E6%8E%A5%E5%9D%87%E6%A0%B8%E9%85%B8%E9%98%B4%E6%80%A7%23&extparam=%23%E6%B6%89%E7%96%AB%E5%A5%B6%E6%9E%A3%E4%BC%81%E4%B8%9A%E5%AF%86%E6%8E%A5%E6%AC%A1%E5%AF%86%E6%8E%A5%E5%9D%87%E6%A0%B8%E9%85%B8%E9%98%B4%E6%80%A7%23"" data-hide=""""><span class=""surl-text"">#涉疫奶枣企业密接次密接均核酸阴性#</span></a>】"
126,到底说哪个企业啊
127,幸好
128,"不产枣的枣庄给枣害咧~<span class=""url-icon""><img alt=[哈哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_haha-0ec05e6dad.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[笑cry] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-f2bd11b506.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[汗] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_han-d8ebda66d3.png"" style=""width:1em; height:1em;"" /></span>"
129,以前同学问我你们枣庄是不是盛产枣，我说没有吧，经过这个事肯定大家都认为枣庄盛产枣了
130,"<span class=""url-icon""><img alt=[太阳] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_taiyang-2b1d91ddac.png"" style=""width:1em; height:1em;"" /></span>"
131,没有买
132,烦
133,"我才买的 在座上客<span class=""url-icon""><img alt=[跪了] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_guile-a8a737d3a0.png"" style=""width:1em; height:1em;"" /></span>我都吃好几个了<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span> 不敢吃了"
134,没吃过
135,"【<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%9E%A3%E5%BA%84%E9%80%9A%E6%8A%A5%E6%B6%89%E7%96%AB%E5%A5%B6%E6%9E%A3%E5%A4%84%E7%BD%AE%E6%83%85%E5%86%B5%23&extparam=%23%E6%9E%A3%E5%BA%84%E9%80%9A%E6%8A%A5%E6%B6%89%E7%96%AB%E5%A5%B6%E6%9E%A3%E5%A4%84%E7%BD%AE%E6%83%85%E5%86%B5%23"" data-hide=""""><span class=""surl-text"">#枣庄通报涉疫奶枣处置情况#</span></a>：<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%B6%89%E7%96%AB%E5%A5%B6%E6%9E%A3%E4%BC%81%E4%B8%9A%E5%AF%86%E6%8E%A5%E6%AC%A1%E5%AF%86%E6%8E%A5%E5%9D%87%E6%A0%B8%E9%85%B8%E9%98%B4%E6%80%A7%23&extparam=%23%E6%B6%89%E7%96%AB%E5%A5%B6%E6%9E%A3%E4%BC%81%E4%B8%9A%E5%AF%86%E6%8E%A5%E6%AC%A1%E5%AF%86%E6%8E%A5%E5%9D%87%E6%A0%B8%E9%85%B8%E9%98%B4%E6%80%A7%23"" data-hide=""""><span class=""surl-text"">#涉疫奶枣企业密接次密接均核酸阴性#</span></a>】"
136,奶枣是啥？
137,所以还是进口的原料出问题了对吧
138,徐州一中，因为有一个家长给孩子买了这个奶枣，已经全校停课了。
139,之前没听说过这种零食
140,啊啊啊啊啊啊啊啊啊啊啊啊啊
141,"<span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-139d0e07bd.png"" style=""width:1em; height:1em;"" /></span>"
142,"点赞中国力量<span class=""url-icon""><img alt=[good] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-0c51afc69c.png"" style=""width:1em; height:1em;"" /></span>"
143,啊啊啊啊
144,相信政府相信党
145,快递给你。
146,"<span class=""url-icon""><img alt=[微笑] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-0be7e6251f.png"" style=""width:1em; height:1em;"" /></span>"
147,"<span class=""url-icon""><img alt=[并不简单] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_bingbujiandan-9955880b30.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[并不简单] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_bingbujiandan-9955880b30.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[并不简单] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_bingbujiandan-9955880b30.png"" style=""width:1em; height:1em;"" /></span>"
148,进口商品一定好好检测！
149,还是尽量不要进口外国的东西了吧，太危险了
150,这病毒无孔不入，一定要严加防范。
151,都是没事就算了，怎么出的事也算了。
152,企业老板亏大了
153,我丢
154,进口的东西还是要多注意
155,"前几天我同事给了我一个<span class=""url-icon""><img alt=[悲伤] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-c95268c034.png"" style=""width:1em; height:1em;"" /></span>"
156,原来枣庄真的产枣呀
157,第一次认识奶枣，以后买来吃一下
158,一丝一毫不松懈
159,加强防空
160,奶枣产品是什么啊
161,晚安
162,幸好没买
163,没吃了
164,现在买进口奶粉最好放到夏天才吃，真吓人。
165,报道说病毒在食物上的存活率一般7天，市面上流动的也有一个多月了，目前也没有发现传染，是不是可以不用太慌？
166,"幸好我买了奶枣，留着过年吃<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>好像我得这个是安全的，但我感觉自己下不了口😂"
167,…
168,哎！现在买东西都要注意了
169,愿平安！🙏🙏🙏
170,"<span class=""url-icon""><img alt=[太阳] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_taiyang-2b1d91ddac.png"" style=""width:1em; height:1em;"" /></span>"
171,哇塞
172,"我河南的 我前段时间去蛋糕房买了一瓶<span class=""url-icon""><img alt=[疑问] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yiwen-40c066d5c3.png"" style=""width:1em; height:1em;"" /></span>"
173,.........
174,"薛记的没事吧<span class=""url-icon""><img alt=[裂开] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/fc_liekai-9df295d44f.png"" style=""width:1em; height:1em;"" /></span>"
175,吓得我都不敢吃了
176,的
177,乳清粉是啥？意思就是奶枣里面没有奶的成份？光陕西现在已经追溯了一千多人了
178,说说而已不要当真
179,会破产不？
180,我草我今天才吃
181,，郑州港区失业金几个月都不见踪影、说是网线断了，人太多了，又说社保局没有钱，最后又来个冒领人太多请问一个身份证一个社保卡怎样能申请很多次、各种理由乱七八糟、钱贪了挪用了，还是压根不想给，最起码给个说法。。。。
182,没事就好！！
183,🙏
184,这个是不是也是上次雪糕那个？
185,"什么是奶枣。<span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-139d0e07bd.png"" style=""width:1em; height:1em;"" /></span>"
186,我没吃过这个  等疫情过去买点尝尝
187,咋没写品牌呢
188,奶枣是什么
189,🙏
190,因为这个东西我们全县的快递都停了，我的快递有一个到了也没法取，还有的在半路上，可咋办
191,注意防范
192,买了的要注意上报了
193,真的懒得说，哈尔滨市呼兰区送菜运费十元，绥化市庆安县一个病例都没有，硬是封城半个月，到现在此时此刻、还在封着，不允许百姓外出，也谁都别想进，你是办事的干嘛的都不好使，黑龙江就这样了，出了事就找几个负责，有啥用吗？
194,不松懈，查源头，堵漏洞，保健康。
195,"巧了，奶枣是个我不爱吃的东西，尤其是枣和与枣相关的制品，都是排斥的<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>"
196,"连空气都含阳性<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>"
197,"好恐怖😱！赶快吃点牛肉干压压惊！<span class=""url-icon""><img alt=[笑cry] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-f2bd11b506.png"" style=""width:1em; height:1em;"" /></span>"
198,<a href='/n/可以再温柔一点'>@可以再温柔一点</a> 还好今天下午去超市没买奶枣
199,"祈祷平安<span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span>"
200,"昨天早上在同事那第一次见奶枣，吃了一个，不记得是哪里产的<span class=""url-icon""><img alt=[笑cry] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-f2bd11b506.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[笑cry] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-f2bd11b506.png"" style=""width:1em; height:1em;"" /></span>"
201,转发微博
202,"啊<span class=""url-icon""><img alt=[失望] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_shiwang-b4bf17068f.png"" style=""width:1em; height:1em;"" /></span>"
203,等出事了才发现原来监管是有用的
204,"<span class=""url-icon""><img alt=[汗] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_han-d8ebda66d3.png"" style=""width:1em; height:1em;"" /></span>"
205,枣庄不是以产枣而得名，希望大家认识这一点
206,"还好我控制住了自己，看了好几次的奶枣没有下单<span class=""url-icon""><img alt=[汗] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_han-d8ebda66d3.png"" style=""width:1em; height:1em;"" /></span>"
207,希望彻查清楚。让大家安心过个好年
208,以后什么也不吃了
209,"能说明这个企业很良心，真的用了进口配料<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>"
210,贫穷让我离新冠又远了几步
211,"之前买了河北沧州的，希望没事<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>"
212,是哪个牌子得奶枣？
213,"奶枣<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>"
214,真病毒也完不成这么骚的操作吧
215,坏消息中好消息
216,没事就好
217,"<span class=""url-icon""><img alt=[摊手] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-fa05d4eacf.png"" style=""width:1em; height:1em;"" /></span>"
218,"最近流行吃奶枣，本来还想尝尝的呢<span class=""url-icon""><img alt=[衰] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_shuai-285d2d97c7.png"" style=""width:1em; height:1em;"" /></span>"
219,吃货一回这个东西难吃很
220,还好还好🙏
221,乌克兰，最近搞事不少啊！ 以前是外包装有病毒，现在奶粉里也有了，看我们过的好，心里不舒服？
222,我家买的也有，该怎么办？
223,完了 想问问三只松鼠的奶枣有没有问题，因为它写了芜湖
224,疫情区出来的东西为何不严格把关…
225,检测要严格啊
226,还好不喜欢吃
227,搞什么啊能不能行了
228,买不买不重要 重要的是快递员
229,"再检测<span class=""url-icon""><img alt=[哼] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_heng-3032fd08c2.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[哼] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_heng-3032fd08c2.png"" style=""width:1em; height:1em;"" /></span>"
230,没买
231,"<span class=""url-icon""><img alt=[失望] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_shiwang-b4bf17068f.png"" style=""width:1em; height:1em;"" /></span>"
232,没准都是失活的病毒
233,太难了
234,枣庄很安全。
235,这不都查清楚了，专家都说了消化道不会被传染，大家不要恐慌。
236,"<span class=""url-icon""><img alt=[费解] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_feijie-c1df37ef03.png"" style=""width:1em; height:1em;"" /></span>"
237,"我吃的是福建产的，应该没事吧<span class=""url-icon""><img alt=[笑cry] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-f2bd11b506.png"" style=""width:1em; height:1em;"" /></span>"
238,还好还好我控制住了自己没有买
239,<a href='/n/_ubrilliant'>@_ubrilliant</a>
240,，
241,阳性的概率真的是微乎其微。
242,现在没打电话的就是没事的？
243,这也是想不到的事，不然怎么叫地球村。
244,现在搞的啥还可以吃，加强监管力度，民以食为天，且行且珍惜
245,🙏
246,"<span class=""url-icon""><img alt=[话筒] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/o_huatong-0a3e80b147.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[话筒] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/o_huatong-0a3e80b147.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[话筒] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/o_huatong-0a3e80b147.png"" style=""width:1em; height:1em;"" /></span>"
247,哦莫
248,祈祷都平安
249,"还好我还没来得及买<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>"
250,"不是吧，可怕<span class=""url-icon""><img alt=[兔子] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_tuzi-d2b0222faa.png"" style=""width:1em; height:1em;"" /></span>"
251,转发微博
252,加油
253,"一直以为奶枣是冬枣<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>"
254,啊这
255,"不敢吃境外的食品了，每天我妈就告诉我这不能吃了那不能吃了<span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-139d0e07bd.png"" style=""width:1em; height:1em;"" /></span>"
256,"还好我心动了但是没有买<span class=""url-icon""><img alt=[傻眼] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_shayan-4e8000eba9.png"" style=""width:1em; height:1em;"" /></span>"
257,乳清粉是必须添加的？
258,一定要严格把关呀
259,奶枣好贵，小包就快100元了，只吃了没几个，不敢吃了
260,可怜的奶枣 它又做错了什么
261,还用中欧专列买食材不？
262,"货物检测阳性，密接都是阴性，说明是死病毒，没有传染性！可以放心了<span class=""url-icon""><img alt=[握手] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-f39e4d241b.png"" style=""width:1em; height:1em;"" /></span>"
263,放毒啊
264,天呐，还好我没跟风
265,大美枣庄终于被全国人都知道了。欢迎大家疫情之后来台儿庄旅游。吃枣庄辣子鸡！
266,其实是良心企业，说进口就是进口
267,芜湖起飞
